"Signatur","Titel","Zeit","Ort"
"Sozarch_F_5025-Fb-078","""Griechenland 1950. Ein Schulzimmer. Die Kinder sitzen auf einem Holzscheit oder am Boden, weil es nicht genügend Bänke hat.""","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Griechenland"
"Sozarch_F_5025-Fb-079","""Grèce 1949. Papafion: Schreinerwerkstatt."" Knaben bei der Arbeit","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Griechenland"
"Sozarch_F_5025-Fb-080","""Paysannes du Péloponèse après la libération de leur village par l'armée nationale."" Griechischer Bürgerkrieg","Neuzeit;20. Jh.;1901-1950;1941-1950;1948","Europa;Griechenland"
"Sozarch_F_5025-Fb-081","""Une maison du quartier Philippoupol (?), où sont installées des victimes des Andartès [Griechisch: Partisans/Partisanen] du village Keurger (?) de l'Olympe."" Frau und Kinder in Elendsumgebung während des Griechischen Bürgerkrieges","Neuzeit;20. Jh.;1901-1950;1941-1950;1948","Europa;Griechenland"
"Sozarch_F_5025-Fb-082","""Des marins transportent des enfants de la Grèce du Nord pour les sauver de l'enlèvement des Andartès [Griechisch: Partisans/Partisanen]."" Während des Griechischen Bürgerkrieges","Neuzeit;20. Jh.;1901-1950;1941-1950;1948","Europa;Griechenland"
"Sozarch_F_5025-Fb-083","""Sa Majesté la Reine visite des enfants de la Grèce du Nord transportés sur la demande de leurs parents pour être sauvés des Andartès [Griechisch: Partisans/Partisanen]."" Während des Griechischen Bürgerkrieges","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Griechenland"
"Sozarch_F_5025-Fb-025","""Lyon, Usine(s) Berliet, 1944. Die Arbeit fängt in den Ruinen an.""","Neuzeit;20. Jh.;1901-1950;1941-1950;1944","Europa;Frankreich;Rhône-Alpes;Lyon"
"Sozarch_F_5025-Fb-026","""Lyon, Usine(s) Berliet, 1944. Arbeit unter freiem Himmel."", Zerbombte Fabrik","Neuzeit;20. Jh.;1901-1950;1941-1950;1944","Europa;Frankreich;Rhône-Alpes;Lyon"
"Sozarch_F_5025-Fb-111","""Teresin [Terezin, Tschechien], plan de la forteresse et du ghetto (séparés par la rivière Ohrè)"" [Konzentrationslager Theresienstadt], um 1950 (Nachkriegszeit)","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Tschechoslowakei(1918-1992);Teplice"
"Sozarch_F_5025-Fb-112","""Teresin [Terezin, Tschechien], endroit où 25.000 urnes ont été jetées dans la rivière Ohrè"", [Konzentrationslager Theresienstadt], um 1950 (Nachkriegszeit)","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Tschechoslowakei(1918-1992);Teplice"
"Sozarch_F_5025-Fb-113","""Teresin [Terezin, Tschechien], ""un SS-Mann  tue sa victime en la poussant vers la tombe"", SS-Angehörige beim Erschiessen einer Person, während des Zweiten Weltkrieges","Neuzeit;20. Jh.;1901-1950;1931-1940 /Neuze","Europa;Tschechoslowakei(1918-1992);Teplice"
"Sozarch_F_5025-Fb-114","""Teresin [Terezin, Tschechien], déporté malade, soutenu par des camarades (après la libération du camp)"" [Konzentrationslager Theresienstadt], um 1950 (Nachkriegszeit)","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Tschechoslowakei(1918-1992);Teplice"
"Sozarch_F_5025-Fb-115","""Teresin [Terezin, Tschechien], groupe de prisonniers après la libération du camp"" [Konzentrationslager Theresienstadt], um 1950 (Nachkriegszeit)","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Tschechoslowakei(1918-1992);Teplice"
"Sozarch_F_5025-Fb-109","[""Instruments de torture de la Milice et de la Gestapo, 1944""], ""Couchette inconfortable composé d'une paillasse en équilibre sur des tuyaux de poële, reposant sur un lavoir rempli d'eau. [...]. (Photo provenant de Vichy-Milice)"", Folterbett","Neuzeit;20. Jh.;1901-1950;1941-1950;1944","Europa;Frankreich;Auvergne;Vichy"
"Sozarch_F_5025-Fb-110","""Des Français Résistants ont été mitraillés là, derrière une porte d'ascenseur. (Photo provenant de St. Etienne)""","Neuzeit;20. Jh.;1901-1950;1941-1950;1944","Europa;Frankreich;Rhône-Alpes;Saint-Etienne"
"Sozarch_F_5025-Fb-143","""Fives [Stadtviertel von Lille, Nord-Pas-de-Calais] Möbelverteilung"", zwei Frauen tragen einen Schrank, vermutlich vor dem SAH-Sozialzentrum, um 1946","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-144","""Fives [Stadtviertel von Lille, Nord-Pas-de-Calais] Möbelverteilung"", eine Frau und ein Mann tragen einen Möbelstück, vermutlich im SAH-Sozialzentrum, um 1946","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-145","""Fives [Stadtviertel von Lille, Nord-Pas-de-Calais] Bénéficiaire de mobilier AERMO"", Arbeiter und Arbeiterin laden einen Möbelstück auf, vermutlich aus dem SAH-Sozialzentrum, um 1946","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-146","""Fives [Stadtviertel von Lille, Nord-Pas-de-Calais] Bénéficiaire de mobilier AERMO"", eine Frau schleppt einen Möbelstück, aus der Möbelverteilung vom SAH-Sozialzentrum, um 1946","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-084","""Schwererziehbarenheim ""Cesare Beccaria"" in Arese bei Milano / Prätuberkulosenheim in Sovere"", ""Journalistenreise der Schweizer Europahilfe Febr.1949"", Insassen schauen nach draussen beim Tor, eine Schwester, Arbeiter tragen Jutesäcke","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Italien;Lombardia;Milano /Europa;Itali"
"Sozarch_F_5025-Fb-085","""Moniteurkurs in Mailand unterstützt von Schweizer Europahilfe und SAH 1949""","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fb-169","""Städtisches Flüchtlingslager Kernstockplatz, Wien XVI, Okt. 1949""","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-170","""Städtisches Flüchtlingslager Kernstockplatz, Wien XVI, Okt. 1949"", Erwachsene helfen Kindern bei den Hausaufgaben","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-171","""Flüchtlingsheim Wien XVI, Speckbachergasse, 1949""","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-172","""Flüchtlingsheim Wien XVI, Speckbachergasse, 1949"", Frauen bei Näharbeit (?)","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-173","""Flüchtlingslager Simmering, Wien II, Okt. 1949""","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-174","""Kindergarten im Lager Simmering, Wien"", zwei alte Frauen bei Knäuel machen","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-116","""Teresin [Terezin, Tschechien], enterrement après la libération du camp"", befreiten Konzentrationslagerhäftlinge beim Begräbnis eines Toten [Konzentrationslager Theresienstadt], um 1950 (Nachkriegszeit)","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Tschechoslowakei(1918-1992);Teplice"
"Sozarch_F_5025-Fb-117","""Teresin [Terezin, Tschechien], cellule collective"", Jugendliche in einer Gruppenzelle [vermutlich Konzentrationslager Theresienstadt], um 1950 (Nachkriegszeit)","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Tschechoslowakei(1918-1992);Teplice"
"Sozarch_F_5025-Fb-118","""Les ruines de Saint-Lô, 1946."", zerbombter Stadtteil mit 'Restaurant de l'Etoile', Département Manche in Basse-Normandie""","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-119","""Die Wohnung"" in den Ruinen einer 72 jährigen Arbeiterfrau. [...] Mit Ausnahme eines rohen Holztisches, was ihr von ihrem ehemaligen Heim blieb, haben die Nachbaren das Allernötigste ihr gegeben [...], La Manche Libre, 14.07.1946."",vermutlich in","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-120","""Saint-Lô, 1946. De gauche à droite: Ouvroir (fenêtres et volets fermés), Salle (volets ouverts), Administration, Foyer populaire. Derrière l'Administration: Garderie et Pouponnière."", [Sozialzentrum des SAH, ""Ouvert à toute la population de St-","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-147","""Fives [Stadtviertel von Lille, Nord-Pas-de-Calais] Mai 1947 Foyer populaire"", alte Frauen im SAH-Sozialzentrum","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-148","""Fives [Stadtviertel von Lille, Nord-Pas-de-Calais] Mai 1947 Ouvroir"", Frauen bei der Textilarbeit im SAH-Sozialzentrum","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-149","""Fives [Stadtviertel von Lille, Nord-Pas-de-Calais] Mai 1947 Foyer Populaire"", Arbeiter beim Würfelspielen (?), im SAH-Sozialzentrum","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-150","""Fives [Stadtviertel von Lille, Nord-Pas-de-Calais] Mai 1947 Foyer Populaire"", Arbeiterinnen im SAH-Sozialzentrum","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-151","""Fives [Stadtviertel von Lille, Nord-Pas-de-Calais] Mai 1947 Foyer Populaire"", Arbeiter im SAH-Sozialzentrum","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-152","""Fives [Stadtviertel von Lille, Nord-Pas-de-Calais] Mai 1947, einfach, aber neu und blitzblank"", Frauen mit einer Küchenaustattung im SAH-Sozialzentrum","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-153","""Fives [Stadtviertel von Lille, Nord-Pas-de-Calais] Mai 1947 Ecole maternelle"", Kinder im SAH-Sozialzentrum","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-175","""Flüchtlingslager Aktion S.E.H. [Schweizer Europa-Hilfe] in Österreich""","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-176","""Flüchtlingslager am Hundsturm, Wien, Oktober 1949"", Frau mit Kind und Essentopf","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-177","""Okt. 1949, Flüchtlingslager am Hundsturm, Gemeinschaftsküche"", Frauen beim Kochen","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-178","""Okt. 1949, Flüchtlingslager am Hundsturm, Gemeinschaftsküche"", Frau bei Näharbeit","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-179","""Rekonvaleszentenheim für Flüchtlinge, Neuwaldeggerstr. Wien 17, 1949""","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-180","""Rekonvaleszentenheim für Flüchtlinge Wien 12, Okt. 1949"", Patienten in ihren Betten","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-181","""Rekonvaleszentenheim für Flüchtlinge Wien 12, Okt. 1949"", Patienten in ihren Betten und Krankenschwester","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-182","""Rekonvaleszentenheim für Flüchtlinge Wien 12, Okt. 1949"", Baracken","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-183","""Rekonvaleszentenheim für Flüchtlinge, Wien 17, Neuwaldegger Strasse 38, 5. Okt. 1949"", alte Flüchtlinge beim Essen","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-121","""Saint-Lô, 1946. De gauche à droite: Administration, Foyer populaire, Ouvroir et Salle de Cinéma."", [Sozialzentrum des SAH, ""Don Suisse"", ""Ouvert à toute la population de St-Lô""]","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-122","""Saint-Lô, une réunion de couture à l'ouvroir."", ganz links: Jeanne Mirabel (ehrenamtliche Helferin), vermutlich um 1946, [Sozialzentrum des SAH, ""Don Suisse"", ""Ouvert à toute la population de St-Lô""]","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-123","""Saint-Lô, La cantine scolaire"", Kinder beim Essen in einer Mensa, vermutlich um 1946, [Sozialzentrum des SAH, ""Ouvert à toute la population de St-Lô""]","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-124","""Saint-Lô [1946] Fête de Noël au Centre Social."" ein Weihnachtsmann verteilt den Kindern Geschenke, [Sozialzentrum des SAH, ""Ouvert à toute la population de St-Lô""]","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-125","""Saint-Lô, Kindergarten"", Kinderreihe mit Kindergärtnerin , vermutlich um 1946, [Sozialzentrum des SAH, ""Don Suisse"", ""Ouvert à toute la population de St-Lô""]","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-126","""Saint-Lô [1946], Enfants de la Garderie jouant entre le Foyer et l'Ouvroir"", [Sozialzentrum des SAH, ""Don Suisse"", ""Ouvert à toute la population de St-Lô""]","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-154","""Fives [Stadtviertel von Lille, Nord-Pas-de-Calais] Mai 1947 Ecole maternelle"", Kinder im SAH-Sozialzentrum","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-155","""Centre Fives-Lille. Le député-maire, accompagné de Mme. Lempereur (SFIO) lors d'une visite de la garderie."", in der Mitte vermutlich Denis Cordonnier, Bürgermeister von Lille von der SFIO, SAH-Sozialzentrum, um 1947","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille"
"Sozarch_F_5025-Fb-156","""Übergabe der Flüchtlingshilfe an die Fürsorgeämter der Landesregierung am 5. Oktober 1949"", Schild: ""Schweizer Europa-Hilfe. Spende für Flüchtlinge in Österreich"", Wien","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-157","""Übergabe der Flüchtlingshilfe an die Fürsorgeämter der Landesregierung am 5. Oktober 1949"", Schild: ""Schweizer Europa-Hilfe. Spende für Flüchtlinge in Österreich"", Wien, ""von r. nach l.: Stadtrat Afritsch [1901-1964], Dr. Just, Dr. Schwarz, Dr.","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-158","""Städtischer Flüchtlingsheim Arsenal, Wien 10, Febr. 1949"", Frau und Kind bei der Auswahl von Hilfgütern","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-159","""Aus dem städtischen Flüchtlingslager Wien-Arsenal. Jugoslawische Flüchtlinge beim Weben vom Fleckerlteppichen"", Februar 1949","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-184","""Anton-Hueber-Haus, Schulungshaus des OeGB [Österreichischer Gewerkschaftsbund]"", um 1950, Hadersdorf-Weidlingau","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Österreich /Europa;Österreich;Wien"
"Sozarch_F_5025-Fb-185","""Schlafraum im Anton-Hueber-Haus, [Schulungshaus des Österreichischer Gewerkschaftsbundes] Weidlingen bei Wien"", um 1950","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Österreich /Europa;Österreich;Wien"
"Sozarch_F_5025-Fb-186","""Lehrsaal im Anton-Hueber-Haus"", [Schulungshaus des Österreichischer Gewerkschaftsbundes, Weidlingen bei Wien], um 1950","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Österreich /Europa;Österreich;Wien"
"Sozarch_F_5025-Fb-187","""Gewerkschaftsschulungsheim Schloss Weinberg, [bei Kefermarkt] Ob. Oest."", Frau beim Zeitunglesen, um 1950","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Österreich;Oberösterreich;Kefermarkt"
"Sozarch_F_5025-Fb-188","""Speisesaal im Gewerkschaftsbildungsheim Schloss Weinberg, [bei Kefermarkt Oberösterreich]"", um 1950","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Österreich;Oberösterreich;Kefermarkt"
"Sozarch_F_5025-Fb-189","""Schulungshaus Neuwaldegg des OeGB, Oberösterreich"", bei Wien, um 1950","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-190","""Schulungshaus Neuwaldegg des OeGB, Oberösterreich [bei Wien]"", um 1950","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Österreich;Wien"
"Sozarch_F_5025-Fb-191","""Lehrsaal [im] Schulungshaus Neuwaldegg des OeGB, Oberösterreich [bei Wien]"", Gewerkschaftsler und Gewerkschaftlerinnen bei einer Ausbildung, um 1950","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Österreich;Wien"
"Sozarch_F_5025-Fb-127","""Saint-Lô, Inauguration, 4 Mai 1947"",Wandtafel: ""Don Suisse, Centre sociale de l'Oeuvre Suisse d'Entraide Ouvrière, Ouvert à toute la population de Saint-Lô,Pouponnière, Ecole Maternelle, Foyer, Ouvroir, Salle de Lecture, Administration"", Fahnen","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-128","""Saint-Lô Inauguration 4 Mai 1947"", Redner bei der feierlichen Eröffnung des Sozialzentrums, [Sozialzentrum des SAH, ""Don Suisse"", ""Ouvert à toute la population de St-Lô""]","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-129","""Saint-Lô Inauguration 4 Mai 1947"", Redner bei der feierlichen Eröffnung des Sozialzentrums, [Sozialzentrum des SAH, ""Don Suisse"", ""Ouvert à toute la population de St-Lô""]","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-130","""[Saint-Lô] 4. Mai 1947, Eröffnungstag des Centre social"", Menschenumzug, [Sozialzentrum des SAH, ""Don Suisse"", ""Ouvert à toute la population de St-Lô""]","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-131","""[Saint-Lô] 4. Mai 1947, Eröffnungstag des Centre social"", Menschenumzug  mit Pfadfindern, [Sozialzentrum des SAH, ""Don Suisse"", ""Ouvert à toute la population de St-Lô""]","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-132","""Saint-Lô Inauguration 4 Mai 1947"", Redner bei der feierlichen Eröffnung des Sozialzentrums, [Sozialzentrum des SAH, ""Don Suisse"", ""Ouvert à toute la population de St-Lô""]","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-160","""Aus dem städtischen Flüchtlingslager Wien-Arsenal. Jugoslawische Flüchtlinge beim Weben vom Felckerlteppichen"", Februar 1949","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-161","""Aus dem städtischen Flüchtlingslager Wien-Arsenal."", Jugoslawische (?) Kinderflüchtlinge beim Knäuel machen, Februar 1949","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-162","""Aus dem städtischen Flüchtlingslager Wien-Arsenal."", Jugoslawische (?) Flüchtlinge bei Textilarbeit, Februar 1949","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-163","""Städtischer Flüchtlingsheim Arsenal, Wien 10."", Flüchtlinge beim Kochen, ein Mädchen beim Essen, Februar 1949","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-164","""Städtischer Flüchtlingsheim Arsenal, Wien 10."", Kinderflüchtlinge beim Spielen und Schreiben, Februar 1949","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-165","""Städtischer Flüchtlingslager Wien-Cobenzl, Februar 1949""","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-166","""Städtischer Flüchtlingslager Wien-Cobenzl, Februar 1949. Kinder beim Brennholzsammeln""","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-167","""Städtisches Flüchtlingslager Wien-Cobenzl, Februar 1949"", Teeverteilung oder Suppe (?)","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fb-192","""Schulungshaus Neuwaldegg, Wien, Lehrsaal"", Gewerkschaftler und Gewerkschaftlerinnen bei einer Ausbildung, um 1950","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Österreich;Wien"
"Sozarch_F_5025-Fb-193","""Österreichische Lehrwerkstätten. Mit zerissenen Schuhen sass er während der Mittagzeit im Hof"", Wien, um 1950","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Österreich;Wien;Wien (Stadt)"
